lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
191,0,111.11065136656347,7,24,3,1,0,0,0,0
101,0,114.21263786349796,7,4,3,4,1,0,0,0
159,0,199.25842687485192,5,25,4,2,0,0,5,0
77,0,146.27894727703372,8,7,4,1,2,0,3,0
207,1,105.71750347358763,6,4,4,2,0,0,1,0
158,1,120.56201137147332,5,26,4,3,0,0,1,0
187,1,123.92768932712696,8,1,4,5,2,0,0,0
92,0,103.39256967850852,8,15,4,2,0,0,0,0
163,0,115.37696095739089,9,16,4,2,2,1,0,0
170,1,113.05083748303849,8,10,3,3,1,0,3,0
72,0,85.19524876307983,7,18,3,1,1,3,0,0
157,0,121.84417085412984,8,19,3,1,1,0,0,0
101,0,150.3,8,24,4,4,0,0,3,0
172,0,100.3,6,4,4,2,2,0,0,0
171,0,105.51096203823909,7,14,3,3,0,0,1,0
157,1,117.68,11,6,4,2,2,0,0,0
153,1,112.94522378440047,7,23,4,1,0,0,0,0
112,1,108.7271896454164,8,13,4,2,0,3,0,0
318,0,78.85598368140982,9,19,4,1,1,0,0,0
155,0,130.0656171408771,7,20,4,1,1,0,2,0
160,0,97.75,7,6,4,4,0,3,0,0
31,0,96.49730643780872,4,22,4,0,1,3,0,0
101,0,72.78395810785396,11,19,4,4,2,0,0,0
19,0,191.0,8,14,4,1,2,0,3,0
263,0,110.0,10,21,3,2,0,0,0,0
177,1,130.05,8,2,4,3,1,0,3,0
83,0,96.3,6,26,4,0,1,0,0,0
188,1,87.96224100885303,7,6,4,2,0,0,0,0
17,0,113.68625399544362,6,25,4,0,1,3,0,0
152,1,143.29789615904286,10,28,4,2,0,0,1,0
164,0,99.45,6,3,4,2,1,0,0,0
37,0,88.49201570186523,3,23,4,1,0,3,0,0
49,0,160.0096595921755,7,22,4,4,1,0,1,0
14,0,88.66246414635839,9,10,4,0,0,2,0,0
142,0,130.3629932787838,7,9,4,3,0,0,0,0
117,0,149.55948802267704,6,16,4,2,1,0,2,0
252,0,65.65107817141701,10,28,4,1,2,3,0,0
174,0,277.718568035973,8,20,3,2,1,0,1,0
138,0,93.36712670996029,6,21,4,1,1,0,0,0
136,0,105.3,5,6,4,3,0,0,0,0
236,0,82.07525944414125,8,13,4,2,0,0,0,0
170,0,118.52316666475058,9,8,4,2,2,0,0,0
111,0,150.31294006953888,7,13,4,4,2,0,3,0
120,0,69.84933525959863,9,17,3,4,1,0,0,0
140,0,113.92777197999028,7,30,4,3,2,0,3,0
33,1,109.0,10,28,4,1,1,3,0,0
49,0,78.3,3,4,4,2,1,0,0,0
35,1,160.3381214246535,5,24,4,3,0,0,3,0
247,1,81.64500929604806,8,14,4,1,0,0,0,0
123,0,116.54818578451389,8,6,4,4,1,1,0,0
16,0,112.17969697981628,5,27,4,0,1,1,0,0
152,0,109.5268187417008,6,21,4,2,0,0,0,0
97,0,80.31365865321868,10,30,3,1,2,1,0,0
162,0,115.0,10,14,3,1,1,0,0,0
6,0,79.0,2,25,4,1,0,3,0,0
4,0,79.0,2,3,4,1,0,0,0,0
191,0,101.80657843419404,7,25,3,3,1,0,0,0
223,0,97.26435019402064,8,8,3,1,0,0,0,0
37,0,148.16975247963202,5,25,4,4,0,0,3,0
103,0,150.27484919913425,9,6,4,2,0,0,2,0
29,1,155.29228809227843,9,16,4,1,1,0,3,0
168,0,130.05,8,11,4,2,1,0,2,0
303,0,52.0,11,20,3,2,0,0,0,0
140,0,102.49429816711461,8,22,4,3,0,0,0,0
107,0,78.60588723334838,8,21,3,1,1,0,0,0
37,0,135.9,8,18,4,3,0,0,0,0
113,1,76.5,8,22,4,1,0,0,0,0
172,0,123.69925133271252,5,26,4,2,1,0,3,0
138,0,68.0,8,12,4,5,2,0,0,0
17,0,60.662588765757846,11,23,3,2,1,0,0,0
60,0,73.31007671918397,2,6,4,3,1,1,0,0
67,0,80.75,4,3,3,4,1,2,0,0
74,0,148.5755869317882,8,22,4,2,1,0,3,0
132,0,105.09953469313099,6,2,4,3,0,2,0,0
109,0,133.33223092143064,8,23,4,3,0,0,2,0
58,0,130.11731459470522,5,28,4,4,1,0,3,0
108,0,114.29056593681081,6,3,3,0,2,0,0,0
60,0,96.98845724331792,4,26,4,4,0,3,0,0
24,0,157.05365706090342,6,21,4,2,0,0,2,0
41,0,67.46129747326049,2,12,4,2,1,3,0,0
126,0,86.70140587889482,7,2,4,1,2,2,0,0
131,0,94.5,5,12,4,1,0,2,0,0
115,0,64.15901591826231,2,27,3,5,2,0,0,0
97,0,85.40299772157569,6,22,3,1,0,2,0,0
135,0,109.8,7,26,4,3,0,0,3,0
70,0,78.30760451084019,3,2,3,2,0,0,0,0
165,0,151.17974189940597,9,7,4,1,0,0,2,0
0,1,109.0,7,1,4,0,1,2,0,0
150,0,95.48213989222674,5,2,4,3,0,2,0,0
17,0,107.73451239282232,2,18,4,6,2,0,2,0
62,0,139.25836298952615,4,11,4,2,0,0,1,0
150,0,129.09112734912074,8,18,3,1,0,0,0,0
76,0,106.47558576787631,3,26,4,3,0,0,0,0
128,0,131.2756212570769,8,9,4,3,0,0,1,0
34,0,152.94675830935506,5,26,4,1,0,0,3,0
21,0,133.0647714394054,9,28,4,3,0,0,0,0
127,0,127.49466265895376,6,1,4,4,1,0,2,0
12,0,85.0,2,4,4,2,1,0,0,0
157,0,126.88411234223071,5,5,4,3,0,0,2,0
237,0,109.28779795489639,8,13,4,3,0,0,0,0
18,0,159.12377876511326,9,22,4,1,0,0,0,0
32,0,197.8496545077822,8,2,4,1,0,0,1,0
295,0,85.89283811428388,9,20,3,3,0,0,0,0
51,0,94.5,4,11,4,2,0,3,0,0
73,1,135.0,10,12,4,4,1,0,0,0
75,0,78.15,3,19,4,1,1,0,1,0
62,0,126.49016432357105,6,9,4,2,0,0,0,0
161,1,121.5,7,25,4,0,1,0,0,0
150,1,130.5,8,10,4,2,0,0,0,0
172,1,135.75204599308546,7,25,3,2,0,0,0,0
66,0,108.08752656261402,6,16,4,1,0,0,2,0
188,1,102.41277310120218,8,5,4,0,2,0,0,0
157,0,130.96352322915484,8,19,4,2,1,0,0,0
247,0,114.96619731890524,6,6,3,1,1,1,0,0
3,0,120.22169845667653,8,17,2,2,1,0,0,0
60,0,94.5,7,17,4,0,1,3,0,0
38,0,119.18324406951064,3,19,4,2,1,0,3,0
136,0,93.95782596789283,7,2,4,2,2,0,0,0
275,0,63.04898483040159,6,4,3,0,1,0,0,0
155,0,84.82149555466137,10,25,4,2,2,0,0,0
62,0,118.8,4,22,4,1,1,0,3,0
160,0,71.4549140797985,8,16,3,2,0,0,0,0
155,0,102.45606395908263,7,17,4,3,1,1,0,0
4,0,121.34089588620412,8,20,4,1,0,0,0,0
286,0,117.0,9,16,3,2,0,1,0,0
26,0,99.11831472031866,11,11,4,1,0,2,0,0
1,0,95.0,4,12,0,1,0,0,0,0
253,0,73.97068675599597,11,29,4,1,2,2,0,0
101,0,59.75683707621604,10,6,3,2,0,2,0,0
192,0,100.63178890936783,8,2,4,3,1,0,0,0
47,0,100.16369046222798,3,15,4,3,0,0,3,0
51,0,117.64298395993052,7,4,4,1,1,0,0,0
77,0,98.81970795388801,3,25,3,3,1,0,1,0
21,0,189.14781272116093,8,14,4,1,1,0,3,0
18,0,113.57002917662702,5,7,4,1,1,2,0,0
99,0,83.52847174203646,4,9,4,2,0,1,0,0
8,1,156.0,7,13,4,2,0,0,1,0
9,0,112.46269470834298,3,28,4,2,1,0,3,0
154,0,118.91219067286607,8,15,3,2,1,0,0,0
210,0,130.38543779604112,9,17,4,1,0,0,1,0
116,0,105.87002784951287,4,29,4,2,0,0,3,0
184,1,115.01474700553791,6,5,4,5,1,0,3,0
32,0,188.60556560204944,8,9,4,3,0,0,3,0
97,0,137.59194957508973,5,1,4,1,1,0,1,0
19,0,232.2284367626168,9,18,4,2,2,0,5,0
8,0,102.27205063324752,3,9,4,2,1,0,0,0
144,0,140.46415302378668,8,12,4,5,2,0,3,0
183,0,98.1,10,11,4,1,0,3,0,0
190,1,121.5,8,8,4,2,0,0,0,0
12,1,77.0755186646958,11,19,4,6,2,1,0,0
64,0,129.57587901668816,5,17,2,2,0,0,0,0
50,0,123.44381664564891,8,30,4,3,1,0,3,0
81,0,94.61628992440957,3,25,4,2,1,0,3,0
192,0,101.0505033430062,6,22,4,2,0,0,0,0
392,0,108.58124657950438,9,23,3,0,1,1,0,0
181,0,250.0,10,11,3,1,0,0,2,0
75,0,131.73814972944172,8,2,4,2,0,0,3,0
71,0,77.1908744271487,3,3,4,1,1,1,0,0
46,0,130.01953157090236,3,11,4,3,1,0,3,0
227,0,72.72008951867478,10,7,4,2,0,0,0,0
32,0,121.5,2,26,4,1,0,0,2,0
60,1,86.4,11,18,4,2,0,0,0,0
282,1,83.60764564913032,11,29,4,2,1,0,0,0
142,0,84.72045335482511,11,18,4,1,0,0,0,0
183,1,127.81743894681462,9,18,4,3,0,0,1,0
21,1,90.01536055571827,9,29,4,1,1,1,0,0
15,0,88.97857084843506,9,12,4,0,1,3,0,0
196,0,96.44620328841998,10,27,4,2,0,0,0,0
153,0,110.19317430622428,6,21,4,2,0,0,0,0
112,0,76.5,7,8,4,1,1,0,0,0
25,0,97.68479218059204,10,25,4,1,1,0,1,0
123,0,108.58251530251418,7,5,4,1,2,0,0,0
62,0,177.64126447727818,6,19,4,1,0,0,5,0
51,0,116.59332396291592,4,28,4,3,1,0,0,0
71,0,137.77472290385393,5,1,4,1,2,0,3,0
3,0,149.5663521080371,2,25,4,4,2,0,1,0
191,0,97.75564975771445,9,4,4,3,0,3,0,0
117,0,58.22716568777567,7,26,4,3,0,0,0,0
27,0,142.16947394053932,4,12,4,4,1,0,1,0
6,0,168.85955189719644,3,7,4,4,0,0,0,0
87,0,58.68941765072594,6,26,4,3,1,0,0,0
30,0,98.1,5,24,4,1,0,3,0,0
10,0,107.12354838150742,9,2,4,2,1,0,3,0
23,0,167.82927863152798,5,2,4,2,0,0,3,0
69,0,109.26886936616233,11,20,4,2,0,0,0,0
17,1,137.66120388248623,8,16,4,1,0,1,0,0
133,0,94.5,5,17,4,2,0,3,0,0
25,0,132.69409310914972,9,2,4,1,2,3,0,0
10,0,77.35128379939238,11,17,4,7,2,0,0,0
109,1,76.5,6,10,4,1,2,0,0,0
138,0,95.96801492460304,8,25,4,1,0,0,0,0
188,1,88.98763106489803,7,5,4,3,0,0,0,0
141,0,122.80359076449055,6,19,4,2,0,0,3,0
36,1,159.15098691525742,3,24,4,1,0,0,3,0
60,0,86.81997032915082,3,9,4,3,0,0,2,0
286,0,117.0,9,16,3,2,0,1,0,0
50,0,76.82004881144604,2,28,4,0,0,2,0,0
216,0,174.2656295270947,9,5,4,3,1,0,2,0
165,0,95.17353951897184,7,7,4,2,0,2,0,0
319,0,37.55070474198514,10,21,4,2,0,0,0,0
154,0,96.18185133464998,5,27,4,2,0,0,0,0
185,0,186.91477155793473,7,16,4,3,0,0,3,0
5,0,163.44545216747196,9,17,4,1,2,0,0,0
54,0,139.9495099821326,8,1,4,3,1,0,3,0
157,0,76.09008733772563,6,16,4,1,0,2,0,0
32,0,121.5,4,8,4,0,1,0,0,0
271,0,94.84892972562564,8,21,3,2,0,0,0,0
87,0,77.37790580993835,3,18,4,1,1,0,0,0
37,0,126.9,5,7,4,1,0,0,0,0
92,1,76.5,8,7,4,4,2,0,0,0
127,0,103.5,6,7,4,2,0,3,0,0
172,0,84.45702193327502,9,7,3,3,0,0,0,0
11,1,161.62073084429792,7,24,4,1,1,0,1,0
8,0,138.66339690330864,7,16,4,1,0,2,0,0
174,0,140.876827583051,9,3,4,4,0,0,3,0
146,0,96.70121588544656,4,4,4,3,0,0,0,0
31,0,158.17003575062014,8,18,4,1,1,0,5,0
278,0,76.03611357723895,8,4,3,3,0,0,0,0
145,0,76.06313958849773,7,9,4,1,2,0,0,0
70,1,113.9462980526765,10,21,4,1,1,0,3,0
185,1,124.31753663925919,8,2,4,5,2,0,0,0
121,1,107.33402794424842,3,27,3,1,2,1,0,0
109,1,76.5,6,10,4,1,2,0,0,0
2,0,106.82603052563275,5,22,2,0,1,2,0,0
164,1,104.71643043676163,8,5,4,1,0,0,0,0
97,0,129.29970314194543,6,4,4,3,0,0,0,0
179,1,85.08052798450778,7,17,4,0,0,2,0,0
303,0,109.97659154400712,8,30,3,1,0,0,0,0
166,2,103.6417785773812,8,30,4,1,1,1,0,0
269,0,104.69622264365127,10,21,2,2,0,0,2,0
32,0,159.3,3,25,4,1,0,0,3,0
92,1,149.10804059420343,9,1,4,2,0,0,0,0
85,0,99.16877836041215,4,7,4,3,0,0,2,0
53,0,126.43350301564182,4,21,4,1,1,0,0,0
27,0,166.0,6,27,4,1,0,0,3,0
153,1,103.33030285882643,9,30,4,2,2,0,3,0
204,0,99.83790974372366,5,5,4,3,0,0,0,0
81,0,99.45,3,24,4,3,1,0,3,0
122,0,66.72796479424619,10,16,3,3,2,0,0,0
81,1,88.4,11,29,4,4,1,0,0,0
49,0,94.5,9,18,4,2,1,0,0,0
188,0,102.41210571418684,8,6,4,0,2,0,0,0
75,0,135.23038720900206,9,11,4,3,0,0,0,0
257,0,99.63862560506097,8,1,4,2,0,0,0,0
10,0,154.88019289520756,8,10,4,1,0,0,1,0
69,0,78.81014289399377,2,16,4,3,0,0,0,0
266,1,124.724954741571,10,27,4,2,0,0,3,0
35,0,72.9,2,13,4,1,0,0,0,0
296,1,191.7010343094072,12,26,4,5,1,1,4,0
48,0,76.5,3,15,4,1,0,0,0,0
158,0,112.37272805202174,8,26,4,1,0,0,0,0
26,0,147.11869071372365,4,13,4,1,0,0,3,0
92,0,149.91711366993465,9,9,4,2,2,0,3,0
150,2,132.67490825192644,7,27,4,3,2,0,0,0
14,0,105.0,7,21,2,2,0,0,0,0
34,1,117.7232357677717,3,10,4,6,2,0,3,0
211,0,91.33413447264459,5,30,4,3,0,2,0,0
95,0,122.25088471958897,8,27,4,3,0,0,0,0
32,0,81.0064521533496,3,9,4,1,0,1,0,0
57,0,88.01924133565296,11,11,4,1,0,3,0,0
26,1,115.87599521036987,9,6,4,4,2,0,0,0
81,0,126.9,5,18,4,1,0,0,0,0
181,0,76.5,7,1,4,3,0,0,0,0
211,0,77.74923451528616,5,20,4,3,1,0,0,0
17,0,167.4100809745737,4,27,4,1,0,0,2,0
181,0,111.50164741330687,7,1,4,4,1,0,0,0
47,1,137.0746495072201,5,20,4,3,1,0,0,0
81,0,132.5083321442775,9,5,4,2,0,1,1,0
43,0,107.1,4,2,4,0,1,0,0,0
236,0,90.7804480057775,7,13,3,2,1,0,0,0
210,0,84.89133092975543,6,30,4,3,0,1,0,0
189,0,105.54198573208261,8,8,4,2,0,0,0,0
18,0,65.05942302053778,9,11,3,0,1,1,0,0
115,0,121.1612479150516,6,17,4,5,2,0,2,0
163,0,115.0,10,15,3,0,0,0,0,0
50,0,123.3,9,2,4,2,1,0,3,0
58,0,116.1,5,17,4,1,0,3,0,0
106,1,70.43286151544324,9,4,4,1,1,0,0,0
33,0,126.96773062677835,6,12,4,1,0,0,0,0
95,0,85.202481346602,7,22,3,2,0,1,0,0
177,0,82.00894677893402,7,26,4,2,0,1,1,0
157,1,130.17507490052765,8,2,4,3,0,0,0,0
116,0,96.210442921624,7,5,3,1,1,0,3,0
211,0,65.358976892582,11,16,4,2,1,3,0,0
104,0,79.38398772016761,10,27,4,1,0,3,0,0
52,0,98.86242176547377,9,3,4,0,0,0,0,0
183,0,124.57992885746403,10,4,4,3,0,0,0,0
145,0,214.72376267786052,8,17,4,3,1,1,3,0
53,0,117.67278232138732,4,30,4,1,0,2,0,0
17,0,112.58328909890321,5,30,4,3,0,0,2,0
233,0,87.59672247632966,8,11,4,2,0,0,0,0
135,2,164.3781087288298,11,26,4,4,0,0,5,0
98,0,86.35357855640498,6,23,4,1,0,3,0,0
217,1,122.07926766801502,9,5,4,3,0,0,3,0
148,0,96.59340626880675,8,21,3,2,1,0,0,0
70,1,113.97753428101616,10,21,4,1,1,0,3,0
117,0,97.8316940438206,7,16,4,2,1,0,0,0
61,0,138.37048292909353,6,17,4,2,0,0,3,0
159,0,74.10233769808414,5,7,4,3,1,0,0,0
197,1,137.7,8,24,4,2,1,0,3,0
145,0,162.0,9,16,4,2,0,0,3,0
183,0,98.1,10,11,4,1,0,3,0,0
139,0,114.01381980172823,7,31,4,2,2,0,3,0
73,0,126.28343793159053,9,30,4,4,1,0,2,0
135,0,97.8164221254423,7,22,4,1,2,0,0,0
31,0,88.0,11,26,4,1,0,3,0,0
158,0,136.54839475881576,8,7,3,3,1,0,3,0
163,0,132.43480654008496,7,18,4,2,1,0,0,0
159,0,107.04649177786185,5,16,3,2,1,0,1,0
181,1,95.74113448629564,8,14,4,2,0,3,0,0
249,0,112.24672089516774,10,18,4,2,1,0,0,0
218,1,157.66152743714585,8,11,3,2,1,0,2,0
139,0,131.12803930476738,7,15,4,8,3,0,0,0
29,0,110.8635146641684,4,12,4,2,0,0,0,0
74,0,137.70893357218714,8,11,4,3,0,0,1,0
178,1,104.57562689403228,10,27,3,2,1,0,2,0
65,0,132.3,7,19,4,1,0,0,3,0
24,0,108.62262532978099,4,26,4,1,1,0,2,0
232,0,98.13599049363475,9,28,4,2,0,0,1,0
155,0,121.5,7,21,4,0,1,0,0,0
172,1,115.48937710766096,8,1,4,2,1,0,0,0
109,0,94.5,7,25,3,1,1,1,0,0
185,0,112.39954188560624,8,2,4,5,2,0,2,0
177,0,96.3,8,27,4,0,1,0,0,0
54,0,118.12458894912797,3,26,4,2,0,0,3,0
135,0,90.93080703186105,6,28,4,3,0,0,0,0
106,0,94.72626950358281,7,15,4,1,0,2,0,0
12,0,124.68433276286495,5,26,4,0,1,0,0,0
152,0,80.47011078042547,6,25,4,4,1,0,0,0
9,0,101.0,4,5,4,1,0,0,0,0
46,0,109.21846442037243,7,28,4,0,0,0,0,0
14,0,179.4379959561311,7,17,4,2,2,0,1,0
33,0,143.1,3,24,4,1,0,0,0,0
76,0,77.96037720191745,3,30,4,3,0,2,0,0
1,0,207.21124908103488,3,23,4,3,1,0,5,0
205,1,126.9,9,8,4,3,0,0,0,0
9,0,91.83292809673532,7,23,4,1,0,0,0,0
83,0,108.2621307811073,6,14,4,2,2,3,0,0
181,1,96.42908962696309,6,29,4,2,0,0,0,0
209,0,76.4768388519159,8,11,4,3,2,0,1,0
12,0,111.08975771554074,3,2,4,4,1,0,3,0
66,0,182.20960437481824,7,19,4,2,0,0,3,0
49,0,99.0,10,29,4,0,1,3,0,0
123,0,74.75404220215614,7,15,3,0,0,0,0,0
33,0,97.53584963872605,10,3,4,2,1,1,0,0
257,0,66.9337400301427,12,26,4,3,1,3,0,0
105,0,131.6883661649907,7,26,4,2,1,0,3,0
150,0,139.59300730621132,7,4,4,5,2,0,1,0
66,0,135.30360884427654,9,6,4,3,0,0,0,0
49,0,76.2928977104073,11,19,4,3,1,3,0,0
14,0,164.0,9,26,4,2,1,0,3,0
10,0,110.85798600786097,3,6,4,2,0,0,0,0
5,0,92.91653777795237,2,2,4,1,0,0,0,0
3,0,91.52083832844279,2,5,4,2,1,0,0,0
34,0,94.1932224009723,11,18,4,1,0,0,0,0
29,0,99.14274316316073,4,15,4,6,2,0,0,0
143,0,129.6,9,22,4,3,1,0,0,0
215,0,67.26,11,30,4,4,0,0,1,0
207,1,170.21401551861436,8,4,4,0,0,0,5,0
12,0,109.10563078404743,2,4,4,1,0,0,0,0
207,0,90.76741107312695,6,30,4,4,2,0,0,0
73,0,140.03089569773147,7,10,4,2,1,0,3,0
102,0,101.22546726194628,9,16,4,1,0,0,0,0
73,0,145.17970480601335,7,2,4,9,4,0,3,0
46,0,126.52528582264829,10,2,4,0,1,0,0,0
32,0,67.71860601254669,8,5,3,3,0,0,0,0
30,1,74.8,11,13,4,7,2,0,0,0
85,0,125.27440469152404,4,19,4,3,0,0,3,0
194,1,104.27594064730036,8,12,3,1,1,0,0,0
76,0,149.46633978209414,8,13,4,3,0,0,2,0
197,0,96.55077383729727,10,28,4,1,2,0,0,0
30,0,97.75032742180737,4,13,4,3,0,3,0,0
43,0,100.27169333587982,11,2,4,2,0,0,0,0
100,0,93.82505200231,5,26,3,3,0,1,0,0
205,1,108.32433415047058,9,26,4,4,1,0,0,0
197,1,129.54144838841557,8,10,4,2,0,0,0,0
184,1,129.93971244430298,10,17,4,3,0,0,0,0
74,0,90.70840631792163,4,11,4,3,1,0,0,0
110,0,92.84815695201081,7,24,3,1,1,1,0,0
131,0,105.46631566228305,8,1,4,4,0,0,0,0
23,0,128.14031970390639,5,21,4,2,2,0,0,0
3,0,88.60123171751356,3,7,3,1,0,1,0,0
256,0,115.0,6,15,3,2,0,1,0,0
154,0,100.8,8,24,4,2,0,0,0,0
206,1,119.89344093755358,9,16,4,1,2,0,0,0
104,0,76.5,4,15,4,2,2,0,0,0
105,1,76.71011011175857,7,22,3,1,1,0,0,0
8,0,79.0,2,21,4,1,1,3,0,0
29,0,74.85328470145355,10,15,4,3,0,2,0,0
46,0,85.2119637880616,2,21,3,2,1,0,0,0
186,1,103.89932673835855,8,28,4,2,2,1,0,0
94,0,94.97338005933788,4,8,4,1,0,0,0,0
33,0,126.8299049192804,5,1,4,1,0,0,0,0
254,0,107.23895231951323,7,25,4,3,0,0,0,0
207,0,80.54995333462132,8,13,4,5,3,2,0,0
6,0,89.47891960937095,3,22,4,1,0,2,0,0
233,1,105.90182503342162,9,5,4,2,0,0,0,0
76,0,99.4898308195725,3,25,3,2,1,0,2,0
96,2,79.51887194316438,10,28,4,1,1,3,0,0
77,0,77.96282138535236,6,4,4,9,3,0,0,0
94,0,76.5,5,15,4,2,1,1,0,0
129,0,103.9607831893121,12,26,4,0,1,0,3,0
173,0,105.3,8,5,4,1,0,0,0,0
110,0,133.03420389888973,7,24,4,4,0,0,3,0
52,0,93.69051119750647,10,20,4,1,1,0,0,0
107,1,130.0,5,7,3,1,2,0,0,0
170,0,95.4422809974406,7,16,4,3,0,1,0,0
167,1,117.96597790834838,6,19,4,0,1,0,0,0
137,0,122.80923555910579,6,18,4,1,1,0,1,0
84,1,89.87664678885263,10,29,4,2,2,0,0,0
24,0,138.2452135278882,8,20,3,0,1,2,0,0
195,0,130.23254331508005,8,12,4,1,1,0,0,0
38,1,125.29362349205222,6,25,4,2,0,2,0,0
34,0,194.85,8,10,4,2,1,1,0,0
59,0,67.92656375252739,11,20,3,1,1,0,0,0
46,0,95.32181046124003,10,24,4,1,1,0,0,0
77,0,95.07088323325648,5,22,4,4,1,1,0,0
190,0,119.71795162461494,8,25,3,3,1,0,0,0
51,0,99.55959458517722,4,27,4,2,1,1,1,0
33,0,67.68499052851055,2,5,3,2,1,0,0,0
44,0,92.70738685166799,11,19,4,1,1,0,0,0
268,0,63.3839269680531,4,21,3,4,0,0,0,0
18,0,156.0,5,12,4,1,0,0,3,0
58,0,168.22679865763837,8,23,4,1,1,0,3,0
160,1,127.61499614686319,8,16,4,1,0,0,2,0
38,1,160.888951700011,9,22,4,2,0,0,1,0
9,0,110.96113407700294,3,6,4,3,0,0,0,0
117,0,58.91456460979002,3,25,3,2,2,0,0,0
82,1,88.83,3,24,4,2,1,0,0,0
170,0,95.2671561294082,7,17,4,3,0,0,0,0
16,0,79.0,2,12,4,1,0,3,0,0
27,0,104.08850960701734,4,18,4,2,0,0,1,0
10,0,129.20844907500026,5,16,4,3,0,2,0,0
14,0,168.6360838869662,4,27,4,1,0,0,0,0
104,0,117.75088630882591,4,20,4,2,1,0,0,0
160,0,96.3,8,27,4,1,0,0,0,0
30,0,150.44552117995536,2,30,4,2,0,0,0,0
137,0,117.90741417815741,5,21,4,5,2,0,2,0
265,0,113.7130623222914,6,24,4,2,0,1,0,0
238,0,106.2,7,11,4,3,0,0,0,0
233,0,90.0,10,14,3,2,1,0,0,0
99,0,90.92753352534302,9,26,4,1,0,0,0,0
106,0,107.93196494765672,5,3,4,3,0,0,0,0
38,0,118.20553572649317,5,20,4,1,0,0,1,0
9,0,89.51887911605279,4,20,4,1,0,2,0,0
140,0,114.37769035820601,7,30,4,3,2,0,3,0
129,0,115.23626344999681,6,3,4,3,0,1,0,0
136,0,100.8,8,23,4,4,0,0,0,0
104,0,104.4,10,27,4,2,0,0,3,0
24,0,224.81096180613272,8,27,4,3,0,0,5,0
256,0,111.14888987012458,6,15,3,2,0,1,0,0
164,1,73.53061683958515,7,30,3,3,1,0,0,0
218,0,108.05582166328519,9,4,4,1,0,0,0,0
75,0,112.80349624989223,10,21,4,2,1,0,2,0
61,0,118.08610884554156,6,9,4,3,0,0,0,0
48,0,103.9285998239485,4,21,4,1,1,2,0,0
253,1,94.62953326933301,9,24,4,3,1,0,0,0
128,0,115.63876642386502,6,9,4,1,0,3,0,0
71,0,100.31092322923155,4,3,4,1,1,0,2,0
35,0,76.27289217784906,12,3,4,4,1,3,0,0
95,1,125.99352195112404,10,26,4,1,0,0,2,0
88,1,105.30304896220271,3,25,4,2,1,0,2,0
55,0,126.01763142073656,6,23,4,1,1,1,0,0
13,0,115.20583811001207,6,11,4,0,1,0,0,0
44,0,108.0749305911632,10,2,4,1,1,2,0,0
162,1,126.87851023418091,8,22,4,1,0,0,0,0
180,1,97.00929099803419,7,2,4,1,0,1,0,0
71,0,151.22755027881382,9,18,4,2,0,0,3,0
172,1,130.52005504778649,7,23,4,2,1,0,3,0
14,0,166.24478701229557,9,7,2,2,0,0,3,0
144,0,177.43076097299,9,23,4,1,0,1,0,0
52,0,94.73202829621127,2,28,4,0,1,0,2,0
203,0,104.95974574261486,8,9,4,3,0,0,0,0
32,0,118.60599605983411,8,24,4,2,0,0,0,0
9,0,110.36407067601395,4,7,4,2,0,0,0,0
132,0,94.5,6,16,4,2,0,2,0,0
214,0,67.31717498333558,10,30,4,3,0,0,1,0
58,0,116.1,5,19,4,2,1,3,0,0
35,0,109.8,8,30,4,4,0,0,0,0
6,0,118.85758956996,5,11,4,0,0,2,0,0
209,0,106.07868924594088,8,21,3,4,2,0,0,0
136,0,88.07353697567198,9,2,4,2,0,1,0,0
188,1,105.31766725814754,8,3,4,3,0,0,0,0
86,0,134.1,8,14,4,2,2,0,0,0
31,0,79.63859383148318,2,6,4,0,2,0,0,0
4,0,163.50569635528885,7,8,4,2,0,0,2,0
6,1,139.78890243580634,8,23,4,1,0,0,0,0
23,0,128.49,5,21,4,4,2,0,1,0
65,0,159.78416719515587,8,28,4,2,1,0,3,0
8,0,118.82656167634866,5,24,4,1,0,3,0,0
19,0,96.36266837846928,9,13,3,3,1,0,2,0
168,1,167.52393331818323,7,4,4,3,0,0,5,0
1,0,106.0,2,12,4,1,0,0,3,0
26,0,164.32538671763655,7,8,4,2,0,0,3,0
6,0,119.42913485016594,8,19,3,3,1,0,0,0
148,1,112.24762230487804,7,1,4,3,1,0,3,0
100,0,150.3,8,24,4,4,0,0,3,0
128,0,138.35954801836883,8,25,4,3,0,0,4,0
28,0,113.13009415368604,7,11,4,4,1,0,0,0
163,1,127.36060571416172,8,29,4,2,2,0,3,0
141,0,142.7648483034878,8,17,4,1,1,0,3,0
59,0,76.50788533463985,6,11,4,3,1,0,0,0
15,0,129.0,6,17,4,2,1,3,0,0
25,0,166.0,6,27,4,0,0,0,3,0
110,0,94.69260388675285,6,25,4,1,2,0,0,0
62,0,74.90133316155485,3,11,4,2,1,0,0,0
63,0,167.68280813886102,5,9,4,3,1,0,4,0
35,0,132.2469207975101,5,21,4,1,0,0,3,0
305,1,79.1768513583787,11,27,4,3,0,2,0,0
243,0,87.10007259752207,9,3,4,3,1,1,0,0
17,0,131.72098002609056,10,5,4,1,0,1,1,0
18,1,138.63998626805633,9,15,4,1,0,3,0,0
